id,priority,level,file,index,word,wordType,article,articleStatus,plural,pluralStatus,flags,reviewerPrompt,meaningVi,meaningDe,exampleSentence1,reviewerVerdict,reviewerNotes
"content/b2/vocabulary/19-mobilitaet-zukunft.json#words[22]","P3","B2","content/b2/vocabulary/19-mobilitaet-zukunft.json","22","umsetzen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","thực hiện, triển khai","einen Plan oder eine Idee in die Praxis umwandeln","Viele Kommunen arbeiten an Konzepten, um emissionsfreie Zonen in ihren Innenstädten umzusetzen.","",""
"content/b2/vocabulary/20-energiewende-innovation.json#words[18]","P3","B2","content/b2/vocabulary/20-energiewende-innovation.json","18","umsetzen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","thực hiện, triển khai","Einen Plan oder eine Idee in die Praxis übertragen.","Die Regierung plant, die neuen Klimaschutzmaßnahmen bis zum nächsten Jahr umzusetzen.","",""
"content/b2/vocabulary/20-energiewende-innovation.json#words[27]","P3","B2","content/b2/vocabulary/20-energiewende-innovation.json","27","beitragen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","đóng góp","Einen Teil zu einem Ergebnis liefern oder mithelfen, dass ein Ziel erreicht wird.","Jeder Einzelne kann einen Beitrag zum Klimaschutz leisten.","",""
"content/b2/vocabulary/22-wahlen-demokratie.json#words[23]","P3","B2","content/b2/vocabulary/22-wahlen-demokratie.json","23","protestieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","biểu tình / phản đối","Öffentlich zeigen, dass man mit etwas nicht einverstanden ist.","Tausende Menschen protestierten friedlich gegen die geplante Rentenreform.","",""
"content/b2/vocabulary/22-wahlen-demokratie.json#words[26]","P3","B2","content/b2/vocabulary/22-wahlen-demokratie.json","26","legitimieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","hợp pháp hóa / xác nhận tính hợp pháp","Etwas rechtlich gültig machen oder begründen.","Durch freie und faire Wahlen legitimiert sich eine Regierung.","",""
"content/b2/vocabulary/23-demographischer-wandel.json#words[18]","P3","B2","content/b2/vocabulary/23-demographischer-wandel.json","18","altern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","già đi, lão hóa","Mit der Zeit älter werden.","Unsere Gesellschaft altert stetig, was weitreichende Folgen für alle Lebensbereiche hat.","",""
"content/b2/vocabulary/23-demographischer-wandel.json#words[20]","P3","B2","content/b2/vocabulary/23-demographischer-wandel.json","20","einwandern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","nhập cư","In ein anderes Land ziehen, um dort zu leben.","Jedes Jahr wandern Tausende Menschen nach Deutschland ein, um hier eine neue Heimat zu finden.","",""
"content/b2/vocabulary/24-soziale-ungleichheit.json#words[2]","P3","B2","content/b2/vocabulary/24-soziale-ungleichheit.json","2","sozialer Status","NOMEN","MASKULIN","","die sozialen Status","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","địa vị xã hội","Die gesellschaftliche Stellung einer Person, die oft durch Beruf, Bildung oder Einkommen bestimmt wird.","Der soziale Status einer Person wird oft durch Faktoren wie Bildung, Beruf und Einkommen bestimmt.","",""
"content/b2/vocabulary/24-soziale-ungleichheit.json#words[25]","P3","B2","content/b2/vocabulary/24-soziale-ungleichheit.json","25","aufweisen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","cho thấy, thể hiện","Etwas besitzen oder zeigen, zum Beispiel eine Eigenschaft","Die neuesten Statistiken weisen einen deutlichen Anstieg der Altersarmut auf.","",""
"content/b2/vocabulary/26-soziale-medien-einfluss.json#words[11]","P3","B2","content/b2/vocabulary/26-soziale-medien-einfluss.json","11","digitaler Fußabdruck","NOMEN","MASKULIN","","die digitalen Fußabdrücke","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","dấu chân kỹ thuật số","Die Gesamtheit aller Daten, die durch die Nutzung des Internets über eine Person gespeichert werden.","Jede Online-Aktivität hinterlässt einen digitalen Fußabdruck, der gesammelt werden kann.","",""
"content/b2/vocabulary/29-aktienmarkt-investment.json#words[17]","P3","B2","content/b2/vocabulary/29-aktienmarkt-investment.json","17","Leerverkauf","NOMEN","MASKULIN","","die Leerverkäufe","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","bán khống","das Verkaufen von Aktien, die man nicht besitzt, um Gewinn zu machen, wenn der Preis fällt","Leerverkäufe werden oft von Spekulanten genutzt, die auf fallende Kurse wetten.","",""
"content/b2/vocabulary/30-berufliche-weiterbildung.json#words[21]","P3","B2","content/b2/vocabulary/30-berufliche-weiterbildung.json","21","anerkennen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","công nhận, thừa nhận","Offiziell bestätigen, dass etwas, zum Beispiel ein Diplom, gültig ist","Ihre im Ausland erworbenen Abschlüsse werden in Deutschland leider nicht immer anerkannt.","",""
"content/b2/vocabulary/30-berufliche-weiterbildung.json#words[25]","P3","B2","content/b2/vocabulary/30-berufliche-weiterbildung.json","25","fördern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","thúc đẩy, hỗ trợ, phát triển","Jemanden oder etwas unterstützen, damit es besser wird","Die Regierung fördert die berufliche Weiterbildung durch verschiedene Zuschüsse.","",""
"content/b2/vocabulary/30-berufliche-weiterbildung.json#words[26]","P3","B2","content/b2/vocabulary/30-berufliche-weiterbildung.json","26","anstreben","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","phấn đấu vì, hướng tới","Ein Ziel haben und versuchen, es zu erreichen","Er strebt eine Karriere im internationalen Management an und lernt dafür mehrere Sprachen.","",""
"content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json#words[21]","P3","B2","content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json","21","einstellen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Tuyển dụng, thuê (nhân viên)","Jemanden als neuen Mitarbeiter annehmen.","Aufgrund der guten Auftragslage plant das Unternehmen, weitere Mitarbeiter einzustellen.","",""
"content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json#words[23]","P3","B2","content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json","23","vertreten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Đại diện, bảo vệ quyền lợi","Für jemanden sprechen oder handeln, um dessen Interessen zu wahren.","Der Betriebsrat vertritt die Interessen der gesamten Belegschaft gegenüber der Unternehmensleitung.","",""
"content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json#words[24]","P3","B2","content/b2/vocabulary/31-arbeitsrecht-gewerkschaft.json","24","anfechten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Phản đối, khiếu nại (pháp lý)","Etwas rechtlich als ungültig oder falsch bezeichnen.","Der Arbeitnehmer hat die Kündigung als ungerechtfertigt angefochten und Klage eingereicht.","",""
"content/b2/vocabulary/33-datenschutz-dsgvo.json#words[16]","P3","B2","content/b2/vocabulary/33-datenschutz-dsgvo.json","16","digitaler Fußabdruck","NOMEN","MASKULIN","","die digitalen Fußabdrücke","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","dấu chân kỹ thuật số","Alle Spuren, die man im Internet hinterlässt","Jede Online-Aktivität hinterlässt einen digitalen Fußabdruck, der Rückschlüsse auf das Nutzerverhalten zulässt.","",""
"content/b2/vocabulary/33-datenschutz-dsgvo.json#words[23]","P3","B2","content/b2/vocabulary/33-datenschutz-dsgvo.json","23","offenlegen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","tiết lộ, công khai","Geheime oder private Informationen für andere sichtbar und zugänglich machen.","Unternehmen sind verpflichtet, bei einem Datenleck die Details den Behörden und Betroffenen offenzulegen.","",""
"content/b2/vocabulary/33-datenschutz-dsgvo.json#words[30]","P3","B2","content/b2/vocabulary/33-datenschutz-dsgvo.json","30","sensibel","ADJEKTIV","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","nhạy cảm","empfindlich oder besonders schützenswert","Gesundheitsdaten oder Informationen über die ethnische Herkunft gelten als besonders sensible Daten.","",""
"content/b2/vocabulary/34-erneuerbare-energien.json#words[24]","P3","B2","content/b2/vocabulary/34-erneuerbare-energien.json","24","ausbauen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","mở rộng, phát triển","Ein bestehendes System oder eine Anlage durch Ergänzungen verbessern oder vergrößern.","Die Bundesregierung plant, die Windenergie in Norddeutschland weiter auszubauen.","",""
"content/b2/vocabulary/34-erneuerbare-energien.json#words[25]","P3","B2","content/b2/vocabulary/34-erneuerbare-energien.json","25","beitragen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","đóng góp","Helfen, dass ein bestimmtes Ziel erreicht wird.","Jeder Einzelne kann einen Beitrag zum Klimaschutz leisten.","",""
"content/b2/vocabulary/35-wissenschaftsjournalismus.json#words[21]","P3","B2","content/b2/vocabulary/35-wissenschaftsjournalismus.json","21","validieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","xác nhận, xác thực","Prüfen, ob etwas gültig, richtig oder korrekt ist.","Die Ergebnisse müssen durch unabhängige Studien validiert werden, um ihre Gültigkeit zu bestätigen.","",""
"content/b2/vocabulary/35-wissenschaftsjournalismus.json#words[22]","P3","B2","content/b2/vocabulary/35-wissenschaftsjournalismus.json","22","darlegen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","trình bày, giải thích","Etwas ausführlich und klar erklären.","Der Forscher legte seine Hypothese in einem ausführlichen Vortrag dar.","",""
"content/b2/vocabulary/37-pflege-altenhilfe.json#words[26]","P3","B2","content/b2/vocabulary/37-pflege-altenhilfe.json","26","aufrechterhalten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","duy trì, giữ vững","Etwas bewahren oder in einem bestimmten Zustand halten.","Es ist wichtig, die Lebensqualität und die sozialen Kontakte älterer Menschen aufrechtzuerhalten.","",""
"content/b2/vocabulary/38-gesundheitssystem.json#words[19]","P3","B2","content/b2/vocabulary/38-gesundheitssystem.json","19","erstatten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","hoàn trả, bồi hoàn","Geld zurückgeben, das man vorher selbst bezahlt hat","Die Krankenkasse erstattet die Kosten für die Behandlung nur, wenn diese medizinisch notwendig war.","",""
"content/b2/vocabulary/38-gesundheitssystem.json#words[20]","P3","B2","content/b2/vocabulary/38-gesundheitssystem.json","20","bezuschussen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","trợ cấp, hỗ trợ tài chính","Einen Teil der Kosten für jemanden bezahlen","Bestimmte Präventionskurse werden von den Krankenkassen bezuschusst, um die Gesundheitsförderung zu unterstützen.","",""
"content/b2/vocabulary/40-strafrecht-prozess.json#words[18]","P3","B2","content/b2/vocabulary/40-strafrecht-prozess.json","18","verurteilen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","kết án, lên án","Offiziell sagen, dass jemand schuldig ist und eine Strafe bekommt.","Das Gericht verurteilte ihn wegen Betrugs zu einer Geldstrafe.","",""
"content/b2/vocabulary/40-strafrecht-prozess.json#words[19]","P3","B2","content/b2/vocabulary/40-strafrecht-prozess.json","19","freisprechen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","tuyên bố vô tội, tha bổng","Offiziell sagen, dass jemand nicht schuldig ist.","Nach Abwägung aller Beweise wurde der Angeklagte freigesprochen.","",""
